Document Number,Document Type,Publication Date,Title,Abstract,Inventor Name,Assignee,Filing Date
US20170175673,US,06/22/2017,AIRCRAFT WITH A HOT AIR EXHAUST THAT COMPRISES TWO PIVOTALLY MOUNTED EXHAUST SECTIONS,"An aircraft with at least one engine that generates a hot air flow in operation of the aircraft, wherein at least one hot air exhaust is provided for exhausting the generated hot air flow, the at least one hot air exhaust comprising at least one first exhaust section that is mounted in a rotatable manner to at least one second exhaust section via an associated off-axis swivel joint, wherein an actuating member is provided that is adapted for applying a turning moment to the at least one second exhaust section in operation of the aircraft in order to displace a longitudinal axis of the at least one second exhaust section with respect to a longitudinal axis of the at least one first exhaust section by a predetermined displacement angle.","Wellhausen, Christian (BZ Wassenaar, NL)","AIRBUS HELICOPTERS DEUTSCHLAND GMBH (Donauworth, DE)",11/30/2016
10549505,US,02/04/2020,Active lattices,"An active lattice capable of self-transforming responsive to a stimulus, such as heat or moisture, includes a plurality of links interconnected to each other at a plurality of nodes. At least a subset of links includes at least two materials that have different coefficients of expansion in response to an external stimulus. The two materials can be arranged in an alternating, periodic or aperiodic pattern. Embodiments can be used in apparel and sportswear, manufacturing, aviation and automotive applications, and furniture and interior products.","Tibbits, Skylar J. E. (Boston, MA, US)                
                            Papadopoulou, Athina (Cambridge, MA, US)                
                            Laucks, Jared Smith (Cambridge, MA, US)","Massachusetts Institute of Technology (Cambridge, MA, US)",01/12/2018
US20110274991,US,11/10/2011,Gradiator Reformer,A desulfurizer-reformer reactor system comprising a gradient assembly having a de-sulfurizing material and a re-forming catalyst material arranged in a sequential manner and methods of generating energy are disclosed.,"Azad, Abdul-majeed (Perrysburg, OH, US)","UNIVERSITY OF TOLEDO (Toledo, OH, US)",06/05/2009
7287722,US,10/30/2007,Rocket-powered vehicle racing competition,"A method for racing rocket-powered vehicles directly against one another is provided in which a first rocket-powered vehicle simultaneously races against a second rocket-powered vehicle to be the first to complete a race course. The method may include the first and second rocket-powered vehicles performing a pre-determined maneuver while proximate a group of spectators, and/or the rocket-powered vehicles strategically performing the steps of gliding and boosting the flight of their rocket-powered vehicle in accordance with a pre-determined maximum fuel criteria. The method further may include permitting spectator interaction with participants of the racing competition and enabling spectators to compete with actual participants via virtual vehicles. The method may also include the rocket-powered vehicles performing a refueling operation. The method may further include providing audible or visual identifiers of the vehicles. In addition, the method may include providing safety data to ensure safe separation between competing vehicles.","Diamandis, Peter H. (Santa Monica, CA, US)                
                            Whitelaw, Granger B. (Red Bank, NJ, US)                
                            D'angelo, Michael R. (Melrose, MA, US)","Rocket Racing, Inc. (New York, NY, US)",10/03/2005
US20210340914,US,11/04/2021,THERMAL MANAGEMENT SYSTEM,"A gas turbine engine includes a turbomachine and a thermal management system. The thermal management system includes a heat source heat exchanger configured to collect heat from the turbomachine during operation; a heat sink heat exchanger; and a thermal transport bus having a heat exchange fluid configured to flow therethrough at a pressure within an operational pressure range. The thermal management system defines an operational temperature range for the heat exchange fluid, the operational temperature range having a lower temperature limit less than about zero degrees Fahrenheit at a pressure within the operational pressure range and an upper temperature limit of at least about 1000 degrees Fahrenheit at a pressure within the operational pressure range.","Niergarth, Daniel Alan (Cincinnati, OH, US)                
                            Delgado Jr., Adon (Cincinnati, OH, US)                
                            Miller, Brandon Wayne (Liberty Township, OH, US)                
                            De Bock, Hendrik Pieter Jacobus (Clifton Park, NY, US)","General Electric Company (Schenectady, NY, US)",07/14/2021
US20190153953,US,05/23/2019,THERMAL MANAGEMENT SYSTEM,"A gas turbine engine includes a turbomachine and a thermal management system. The thermal management system includes a heat source heat exchanger configured to collect heat from the turbomachine during operation; a heat sink heat exchanger; and a thermal transport bus having a heat exchange fluid configured to flow therethrough at a pressure within an operational pressure range. The thermal management system defines an operational temperature range for the heat exchange fluid, the operational temperature range having a lower temperature limit less than about zero degrees Fahrenheit at a pressure within the operational pressure range and an upper temperature limit of at least about 1000 degrees Fahrenheit at a pressure within the operational pressure range.","Niergarth, Daniel Alan (Cincinnati, OH, US)                
                            Delgado Jr., Adon (Cincinnati, OH, US)                
                            Miller, Brandon Wayne (Liberty Township, OH, US)                
                            De Bock, Hendrik Pieter Jacobus (Clifton Park, NY, US)","General Electric Company (Schenectady, NY, US)",11/21/2017
2474974,US,07/05/1949,Fuel tank filler spout for roadable airplanes,This invention relates to a vehicle primarily intended for use as an airplane in which a section containing the power unit and the operator's controls may be separately used as an automobile.  The history of the airplane is almost as old as that of the automobile. Both appeared at approximately...,"Fulton Jr., Robert E.                
                            Jose, Alvarez Octavio",CONTINENTAL INC,08/25/1945
US20060217580,US,09/28/2006,Olefin oligomerization to produce hydrocarbon compositions useful as fuels,"In a process for producing a hydrocarbon composition, a feed comprising at least one C3 to C8 olefin and an olefinic recycle stream rich in C9− hydrocarbons is contacted with a crystalline molecular sieve catalyst having an average crystal size no greater than 0.05 micron and an alpha value between about 100 and about 600 in at least one reaction zone under olefin oligomerization conditions including an inlet temperature between about 150° C. and about 350° C., a pressure of at least 2,860 kPa and a recycle to feed weight ratio of about 0.1 to about 3.0. The contacting produces an oligomerization effluent stream, which is separated into at least a hydrocarbon product stream rich in C9+ hydrocarbons and the olefinic recycle stream.","Kuechler, Keith H. (Friendswood, TX, US)                
                            Brown, Stephen Harold (Bernardsville, NJ, US)                
                            Jaensch, Helge (Ixelles, BE)                
                            Mathys, Georges M. (Bierbeek, BE)                
                            Luo, Shifang (Pittsford, NY, US)                
                            Cheng, Jane C. (Bridgewater, NJ, US)",Assignee not found,01/27/2006
8757108,US,06/24/2014,High efficiency engine for ultra-high altitude flight,"A high thermal efficiency reciprocating hydrogen-fueled engine for ultra-high altitude long endurance flight and its method of operation are described. The engine is based on an opposed piston barrel design where long cylinders are employed to accommodate extraordinarily large compression and expansion strokes where the corresponding ratios are over 50:1, taking advantage of the very low ambient air pressures and temperatures at 60,000 ft and higher to reduce the overall weight and strength requirements of the inventive engine that would be a factor for operation at lower altitudes. The engine is designed to obtain more than 70% indicated thermal efficiency when operated at ultra-high altitudes of 60,000 ft and greater. A combination of large compression ratios combustion temperature optimization and management, instantaneous and complete combustion at TDC, followed by a rapid and long expansion stroke using tailored control of piston movement provide the means to achieve such high efficiencies.","Snell, William (Monmouth, OR, US)","Snell, William (Monmouth, OR, US)",11/19/2011
8739734,US,06/03/2014,"Spill clean up material and pet litter, and methods of making and using same","An improved material and process for decontaminating an organic chemical spill and animal waste is made by: partially composting plant material; adding spent mushroom compost; mixing some of the partially composted plant material with the dry plant material; inoculating the mixture with a small amount a petroleum hydrocarbon; adding iron sulfate, ammonium nitrate, or a mixture of iron sulfate and ammonium nitrate; adding water; and adding a clump preventing material. A nutrient may also be added to this mixture. The final product is mixed with the spilled organic chemical and allowed to incubate for a suitable time at ambient temperature. A similar material may be used as a pet litter.","Gill, Paul E. (Santa Clara, CA, US)",GILL PAUL E.,12/02/2011
6966524,US,11/22/2005,Aircraft engine nacelles and methods for their manufacture,"Engine nacelles for use with aircraft. In one embodiment, an engine nacelle includes an inlet having an inlet aperture and an outlet having an outlet aperture. In one aspect of this embodiment, the engine nacelle further includes a first side portion, a second side portion, and a third side portion. The first side portion can extend at least generally between a first edge portion of the inlet aperture and a third edge portion of the outlet aperture. The second side portion can be offset from the first side portion and extend at least generally between a second edge portion of the inlet aperture and a fourth edge portion of the outlet aperture to define a first interior portion. The third side portion can be offset from the second side portion and extend at least generally from the second edge portion of the inlet aperture toward the fourth edge portion of the outlet aperture to define a second interior portion. In another aspect of this embodiment, the first interior portion is configured to house an engine, and the second interior portion is configured to house a landing gear assembly.","Stuhr, Victor K. (Seattle, WA, US)","The Boeing Company (Seattle, WA, US)",11/06/2003
11815024,US,11/14/2023,Thermal management system,"A gas turbine engine includes a turbomachine and a thermal management system. The thermal management system includes a heat source heat exchanger configured to collect heat from the turbomachine during operation; a heat sink heat exchanger; and a thermal transport bus having a heat exchange fluid configured to flow therethrough at a pressure within an operational pressure range. The thermal management system defines an operational temperature range for the heat exchange fluid, the operational temperature range having a lower temperature limit less than about zero degrees Fahrenheit at a pressure within the operational pressure range and an upper temperature limit of at least about 1000 degrees Fahrenheit at a pressure within the operational pressure range.","Niergarth, Daniel Alan (Cincinnati, OH, US)                
                            Delgado Jr., Adon (Cincinnati, OH, US)                
                            Miller, Brandon Wayne (Liberty Township, OH, US)                
                            De Bock, Hendrik Pieter Jacobus (Clifton Park, NY, US)","General Electric Company (Schenectady, NY, US)",07/14/2021
9187173,US,11/17/2015,Towable autogyro having a re-positionable mast,"An unmanned, towable air vehicle is described and includes electronic sensors to increase the detection range relative to the horizon detection limitations of a surface craft, an autogyro assembly to provide lift, and a controller to control operation the autogyro assembly for unmanned flight. A forward motive force powers the autogyro assembly to provide lift. In an example, the autogyro assembly includes a mast extending from the container, a rotatable hub on an end of the mast, and a plurality of blades connected to the hub for rotation to provide lift to the vehicle. In an example, an electrical motor rotates the blades prior to lift off to assist in take off. The electrical motor does not have enough power to sustain flight of the vehicle in an example.","Morris, John William (Apple Valley, MN, US)                
                            Jarnot, Charles A. (Milford, KS, US)","Heliplane, LLC (Apple Valley, MN, US)",01/02/2014
5552987,US,09/03/1996,Aircraft engine cycle logging unit,"A maintenance interval indication system, apparatus and method are provided that are cost-effective for general aviation aircraft and that may be retrofitted to existing airplanes. The system includes an on-board aircraft cycle counter and engine run-time and flight time logging instrument that requires no external transducers, no electrical signal inputs and only a single electrical power input from an airframe's electrical system. A microprocessor in the engine cycle logger accepts data input from an acoustic transducer and from a pressure transducer (i.e., altimeter), and correctly logs engine cycles in spite of factors such as: a) touch-and-go landings; b) in-flight engine shutdowns; c) noise from another engine on the same aircraft: d) wide variations in acoustic input levels from one engine to the next; e) changes in acoustic level following an overhaul of the monitored engine; f) transient noise artifacts; and g) transient altitude artifacts. Data from the cycle logging unit are communicated to a portable data collection device for subsequent off-board processing.","Barger, Randall R. (Largo, FL)                
                            Saliga, Thomas V. (Tampa, FL)","BARGER; RANDALL R.                
                            SALIGA; THOMAS V.",07/20/1994
US20160298037,US,10/13/2016,PLANT-BASED COMPOSITIONS AND USES THEREOF,"The present invention relates to compositions comprising a plant material and methods for using the same. The methods include extracting or removing a substance from a substrate, or remediating a substrate from a substance. The substance can comprise a hydrocarbon-containing substance, a protein, lipid, wax, fatty acid or fatty alcohol, or a combination thereof.","Rehage, Peter (South Lake Tahoe, CA, US)","GreenStract, LLC (New York, NY, US)",06/20/2016
9624437,US,04/18/2017,Plant-based compositions and uses thereof,"The present invention relates to compositions comprising a plant material and methods for using the same. The methods include extracting or removing a substance from a substrate, or remediating a substrate from a substance. The substance can comprise a hydrocarbon-containing substance, a protein, lipid, wax, fatty acid or fatty alcohol, or a combination thereof.","Rehage, Peter (South Lake Tahoe, CA, US)","GreenStract, LLC (New York, NY, US)",06/20/2016
11865394,US,01/09/2024,Environmentally-clean biodegradable water-based concentrates for producing fire inhibiting and fire extinguishing liquids for fighting class A and class B fires,"Environmentally-clean biodegradable water-based biochemical concentrates for producing fire-inhibiting and fire-extinguishing liquids and foams for fighting Class A and/or B fires. The concentrates are formulated using generally safe food-grade chemicals, for foaming agents, surfactants and dispersants, and fire inhibiting extinguishing agents, without the use of phosphates and ammonia compounds. Automated proportioning and mixing devices and systems can be used to mix the biochemical concentrates with proportioned quantities of pressurized water so as to produce fire inhibiting and extinguishing water streams, as well as finished firefighting foam materials, to both inhibit and extinguish fire involving Class A and/or B fuels.","Conboy, Stephen (Carlsbad, CA, US)","Mighty Fire Breaker LLC (Lima, OH, US)",04/17/2021
11125165,US,09/21/2021,Thermal management system,"A gas turbine engine includes a turbomachine and a thermal management system. The thermal management system includes a heat source heat exchanger configured to collect heat from the turbomachine during operation; a heat sink heat exchanger; and a thermal transport bus having a heat exchange fluid configured to flow therethrough at a pressure within an operational pressure range. The thermal management system defines an operational temperature range for the heat exchange fluid, the operational temperature range having a lower temperature limit less than about zero degrees Fahrenheit at a pressure within the operational pressure range and an upper temperature limit of at least about 1000 degrees Fahrenheit at a pressure within the operational pressure range.","Niergarth, Daniel Alan (Cincinnati, OH, US)                
                            Delgado Jr., Adon (Cincinnati, OH, US)                
                            Miller, Brandon Wayne (Liberty Township, OH, US)                
                            De Bock, Hendrik Pieter Jacobus (Clifton Park, NY, US)","General Electric Company (Schenectady, NY, US)",11/21/2017
US20060026017,US,02/02/2006,National / international management and security system for responsible global resourcing through technical management to brige cultural and economic desparity,"This invention can help the United States and the world populous discover a secure and civil way to move from the finite economy of fossil fuels to the technically and economically expansive existence available through alternative fueling with new and diversified technologies. Societies can fairly and accurately monitor and control the impact of equipment and all technology on the earth's environment, and society's infrastructure. The invention can help frame the issues locally, regionally, nationally and globally, while providing positive security control to maintain public safety and national security. The development of the invention will grow the economy and make it more robust and fertile for growth. The inventions electronic messaging, transactions, sensing and controls can improve and make safer every facet of human life, but none more than, providing critical awareness of how important it is to make a life with each other, NOW.","Walker, Richard Clark (Waldorf, MD, US)",Assignee not found,10/28/2004
US20130014487,US,01/17/2013,PACKAGED PROPELLANT AIR-INDUCED VARIABLE THRUST ROCKET ENGINE,"This invention is a packaged propellant air-induced variable thrust rocket engine that has a vast number of uses and applications for this invention. The primary purpose of the device described here is to provide a light weight, torque and vibration free thrust generator for the propulsion of aircraft. This device will facilitate the fabrication of very light weight aircraft because of the lack these forces. This device can also be used anywhere high velocity air flow and or the resulting thrust is needed. The invention uses aerodynamic principles to compress and accelerate the incoming air, prior to it being heated and accelerated by a short duration burst of thermal and kinetic energy from discrete packets of a mixture of oxidizable fuels. The heated and accelerated air then expands as it travels thru the device providing thrust.","Munson Jr., David Murray (Dallas, TX, US)                
                            Collier, Nicholas (Smithville, TX, US)","Innovative Defense, LLC (Smithville, TX, US)",02/23/2011
10438702,US,10/08/2019,Systems and methods for forming and maintaining a high performance FRC,"A high performance field reversed configuration (FRC) system includes a central confinement vessel, two diametrically opposed reversed-field-theta-pinch formation sections coupled to the vessel, and two divertor chambers coupled to the formation sections. A magnetic system includes quasi-dc coils axially positioned along the FRC system components, quasi-dc mirror coils between the confinement chamber and the formation sections, and mirror plugs between the formation sections and the divertors. The formation sections include modular pulsed power formation systems enabling static and dynamic formation and acceleration of the FRCs. The FRC system further includes neutral atom beam injectors, pellet injectors, gettering systems, axial plasma guns and flux surface biasing electrodes. The beam injectors are preferably angled toward the midplane of the chamber. In operation, FRC plasma parameters including plasma thermal energy, total particle numbers, radius and trapped magnetic flux, are sustainable at or about a constant value without decay during neutral beam injection.","Tuszewski, Michel (Riverside, CA, US)                
                            Binderbauer, Michl W. (Ladera Ranch, CA, US)                
                            Putvinski, Sergei (Lake Forest, CA, US)                
                            Smirnov, Artem N. (Foothill Ranch, CA, US)","TAE TECHNOLOGIES, INC. (Foothill Ranch, CA, US)",07/16/2018
10049774,US,08/14/2018,Systems and methods for forming and maintaining a high performance FRC,"A high performance field reversed configuration (FRC) system includes a central confinement vessel, two diametrically opposed reversed-field-theta-pinch formation sections coupled to the vessel, and two divertor chambers coupled to the formation sections. A magnetic system includes quasi-dc coils axially positioned along the FRC system components, quasi-dc mirror coils between the confinement chamber and the formation sections, and mirror plugs between the formation sections and the divertors. The formation sections include modular pulsed power formation systems enabling static and dynamic formation and acceleration of the FRCs. The FRC system further includes neutral atom beam injectors, pellet injectors, gettering systems, axial plasma guns and flux surface biasing electrodes. The beam injectors are preferably angled toward the midplane of the chamber. In operation, FRC plasma parameters including plasma thermal energy, total particle numbers, radius and trapped magnetic flux, are sustainable at or about a constant value without decay during neutral beam injection.","Tuszewski, Michel (Riverside, CA, US)                
                            Binderbauer, Michl W. (Ladera Ranch, CA, US)                
                            Putvinski, Sergei (Lake Forest, CA, US)                
                            Smirnov, Artem N. (Foothill Ranch, CA, US)","TAE TECHNOLOGIES, INC. (Foothill Ranch, CA, US)",03/23/2016
10790064,US,09/29/2020,Systems and methods for forming and maintaining a high performance FRC,"A high performance field reversed configuration (FRC) system includes a central confinement vessel, two diametrically opposed reversed-field-theta-pinch formation sections coupled to the vessel, and two divertor chambers coupled to the formation sections. A magnetic system includes quasi-dc coils axially positioned along the FRC system components, quasi-dc mirror coils between the confinement chamber and the formation sections, and mirror plugs between the formation sections and the divertors. The formation sections include modular pulsed power formation systems enabling static and dynamic formation and acceleration of the FRCs. The FRC system further includes neutral atom beam injectors, pellet injectors, gettering systems, axial plasma guns and flux surface biasing electrodes. The beam injectors are preferably angled toward the midplane of the chamber. In operation, FRC plasma parameters including plasma thermal energy, total particle numbers, radius and trapped magnetic flux, are sustainable at or about a constant value without decay during neutral beam injection.","Tuszewski, Michel (Riverside, CA, US)                
                            Binderbauer, Michl W. (Ladera Ranch, CA, US)                
                            Putvinski, Sergei (Lake Forest, CA, US)                
                            Smirnov, Artem N. (Foothill Ranch, CA, US)","TAE TECHNOLOGIES, INC. (Foothill Ranch, CA, US)",08/26/2019
11373763,US,06/28/2022,Systems and methods for forming and maintaining a high performance FRC,"A high performance field reversed configuration (FRC) system includes a central confinement vessel, two diametrically opposed reversed-field-theta-pinch formation sections coupled to the vessel, and two divertor chambers coupled to the formation sections. A magnetic system includes quasi-dc coils axially positioned along the FRC system components, quasi-dc mirror coils between the confinement chamber and the formation sections, and mirror plugs between the formation sections and the divertors. The formation sections include modular pulsed power formation systems enabling static and dynamic formation and acceleration of the FRCs. The FRC system further includes neutral atom beam injectors, pellet injectors, gettering systems, axial plasma guns and flux surface biasing electrodes. The beam injectors are preferably angled toward the midplane of the chamber. In operation, FRC plasma parameters including plasma thermal energy, total particle numbers, radius and trapped magnetic flux, are sustainable at or about a constant value without decay during neutral beam injection.","Tuszewski, Michel (Riverside, CA, US)                
                            Binderbauer, Michl W. (Ladera Ranch, CA, US)                
                            Putvinski, Sergei (Lake Forest, CA, US)                
                            Smirnov, Artem N. (Foothill Ranch, CA, US)","TAE TECHNOLOGIES, INC. (Foothill Ranch, CA, US)",09/09/2020
8540183,US,09/24/2013,Aerovehicle system including plurality of autogyro assemblies,"An unmanned, towable aerovehicle is described and includes a container or frame to hold or support cargo, at least one and, in some examples, a plurality of autogyro assemblies connected to the container and to provide flight characteristics, and a controller to control operation the autogyro assembly for unmanned flight. The container or frame includes a connection to connect to a powered aircraft to provide forward motive force to power the autogyro assembly. In an example, the autogyro assembly includes a mast extending from the container, a rotatable hub on an end of the mast, and a plurality of blades connected to the hub for rotation to provide lift to the vehicle. In an example, an electrical motor rotates the blades prior to lift off to assist in take off. In an example, the electrical motor does not have enough power to sustain flight of the vehicle. The aerovehicle can further include plurality of autogyro assemblies to assist in flight. The aerovehicle can include surfaces that provide lift or control to assist in the flight profile of the aerovehicle.","Morris, John William (Apple Valley, MN, US)                
                            Jarnot, Charles A. (Milford, KS, US)","Heliplane, LLC (Edina, MN, US)",12/13/2010
9467021,US,10/11/2016,Engine and induction generator,"An internal combustion power-plant comprising a combustion housing having a crankshaft that is driven when a fuel is combusted in the combustion housing. An induction generator is positioned around the combustion housing. The induction generator includes a stator connected to an outer surface of the combustion housing and an induction rotor that rotates about the stator. The induction rotor and the crankshaft are mechanically coupled to a sprocket via a clutch mechanism. The stator is electrically connected to power electronics that are within a nacelle that supports and surrounds the power-plant, as well as acts as a heat exchanger for the power-plant and power electronics closed loop cooling system. The induction generator operates as a generator to draw power off the crankshaft, via the clutch mechanism, to rotate the induction rotor which in turn induces current in the stator.","Wright, Matthew Weston (White Lake, MI, US)","SINE WAVES, INC. (White Lake, MI, US)",07/12/2013
8882861,US,11/11/2014,Oleaginous compounds from biomass,Disclosed herein are methods and processes for the recovery of oleaginous compounds from biomass and in particular biomass comprises photosynthetic microorganisms. Also disclosure are oleaginous compounds obtained using the disclosed methods.,"Cranford, Richard J. (San Diego, CA, US)                
                            Aravanis, Alex M. (San Diego, CA, US)                
                            Roussis, Stilianos G. (La Jolla, CA, US)","Sapphire Energy, Inc. (San Diego, CA, US)",05/24/2012
US20170240301,US,08/24/2017,Trans-orbital freight and passenger carrier apparatuses supporting trans-orbital pipeline operations,"This invention is pioneering a Strategic Trans-orbital Carrier (herein called a carrier’) which merges the technologies attributes of a plurality commercial jet engines with a plurality reusable rocket engines to provide capabilities permitting a smooth computer-controlled transition from terrestrial air space to insertion into and thru low earth orbit (LEO) and into high geostationary earth orbit (GEO). A carrier would return back to terrestrial air space with carrying approximately 60 tons of any type of customers' defined cargo and passengers which would include intermodal container modules, complete DoD military strategic devices; heavy industrial outfitting apparatuses; building components for infrastructure complexes; personnel and robots; and space defensive materials to an in-situ space complex. With a fleet of carriers', a routine commercial services becomes available that are built to and guided by FAA flight regulations using specific airport with runways greater than 8,000 feet and that can handle a carriers weight.","Aylmer, John (Winter Park, FL, US)",Aylmer John,02/18/2016
US20220052368,US,02/17/2022,"INTEGRATED REFORMER, REACTOR, AND CONTROL SYSTEM FOR EFFICIENT HYDROGEN PRODUCTION FROM HYDROCARBON","A novel electrochemical hydrogen compressor material technology system comprising a composite polymer membrane made from a blend of inorganic and organic polymers, the preparation and the use thereof.","Li, Peiwen (Tucson, AZ, US)                
                            Xu, Xinhai (Tucson, AZ, US)                
                            Zhang, Shuyang (Tucson, AZ, US)                
                            Wang, Xiaoxin (Tucson, AZ, US)","Arizona Board of Regents on Behalf of the University of Arizona (Tucson, AZ, US)",04/02/2021
5214586,US,05/25/1993,Aircraft weight and center of gravity indicator,"An onboard system for use in measuring, computing and displaying the gross weight and location/relocation of the center of gravity, for aircraft. Temperature and pressure transmitters and transducers of the more accurate quartz and digital signal type are mounted in relation to each of the landing gear struts. Transmit those digital temperature and pressure signals to an onboard microcomputer/controller with redundancy for accuracy and failure protection. The system also incorporates a software correction program to correct and compensate for physical changes to strut components due to temperature fluctuations, O-ring seal drag and hysteresis within modern day ""shock absorbing"" aircraft landing gear struts. The computer makes adjustments for internal temperature changes and drag; converts sustained pressures to the weight supported by each strut, and computes the aircraft's current gross weight and center of gravity. The computer also is pre-programmed to illuminate a ""Hard Landing Indicator Light"" mounted on the display, when pre-programmed individual strut pressure limits are exceeded and sensed during landing. These pressure readings are stored in the computer memory and can be utilized when the aircraft is inspected and serviced.","Nance, Kirk C. (Arlington, TX)",NANCE; C. KIRK,02/07/1992
10533195,US,01/14/2020,Processing biomass,"Biomass (e.g., plant biomass, animal biomass, and municipal waste biomass) is processed to produce useful products, such as fuels. For example, systems can use feedstock materials, such as cellulosic and/or lignocellulosic materials and/or starchy or sugary materials, to produce ethanol and/or butanol, e.g., by fermentation.","Medoff, Marshall (Wakefield, MA, US)","Xyleco, Inc. (Wakefield, MA, US)",11/30/2018
US20120158220,US,06/21/2012,"FAST VERTICAL TRAJECTORY PREDICTION METHOD FOR AIR TRAFFIC MANAGEMENT, AND RELEVANT ATM SYSTEM","The invention concerns a method and system for the prediction of aircrafts vertical trajectory, in particular for Air Traffic Management, comprising the following flight calculation modules: Take-off; Climb; Cruise; Descent; and Landing, corresponding to the relevant flight phases, wherein:



the calculation of the predicted aircraft trajectory is effected by using a set of TEM equations comprising, as output variables, the vertical rate of climb or descent, the true air speed, the energy share factor, the thrust and the drag, the mass of the aircraft modeled as point-mass, and comprising, as inpu variables, the Mach number depending on true air speed and temperature and altitude, the gravity acceleration, and the fuel flow, and the flight path angle;
the calculation of the predicted aircraft trajectory for Cruise phase, wherein only the mass is varying, is performed by using the following analytical solution to said set of TEM equations.","Accardo, Domenico (Rome, IT)                
                            Moccia, Antonio (Rome, IT)                
                            Grassi, Michele (Rome, IT)                
                            Tancredi, Urbano (Rome, IT)                
                            Caminiti, Lucio (Rome, IT)                
                            Fiorillo, Luigi (Rome, IT)                
                            Leardi, Alberto (Rome, IT)                
                            Maresca, Giuseppe (Rome, IT)",SELEX SYSTEMI INTEGRATI S.P.A.,12/13/2011
US20240002737,US,01/04/2024,SINGLE STAGE RENEWABLE JET PRODUCTION,"Systems and methods are provided for production of renewable jet fuel and/or jet fuel blending component fractions using a single stage reaction system. Although only a single separation stage is used, the systems and methods can reduce or minimize the volume of feedstock that is exposed to hydrocracking conditions while still producing a jet boiling range fraction having beneficial cold flow properties.","XU, Xiaochun (Annandale, NJ, US)                
                            Dulin, Alexander J. (Haddonfield, NJ, US)                
                            Evans, Madelyn M. (Annandale, NJ, US)                
                            Baliban, Richard C. (Annandale, NJ, US)","EXXONMOBIL TECHNOLOGY AND ENGINEERING COMPANY (Annandale, NJ, US)",06/27/2023
US20230416619,US,12/28/2023,Renewable Jet Production,Systems and methods are provided for production of renewable jet fuel and/or jet fuel blending component fractions. The systems and methods provide for formation of jet boiling range fractions via hydrodeoxygenation and catalytic dewaxing of bio-derived feeds. The systems and methods for reducing or minimizing recycle and/or forming only a jet boiling range product and a lower boiling range product can be facilitated based on selection of a suitable feedstock and/or based on selection of suitable reaction conditions and catalyst for the catalytic dewaxing.,"XU, Xiaochun (Annandale, NJ, US)                
                            Evans, Madelyn M. (Jersey City, NJ, US)","EXXONMOBIL TECHNOLOGY AND ENGINEERING COMPANY (Annandale, NJ, US)",02/07/2023
5740967,US,04/21/1998,Spray nozzle and method of manufacturing same,A method of forming an atomizing spray nozzle includes the steps of etching a swirl chamber and a spray orifice in a thin sheet of material. The swirl chamber is etched in a first side of the disk and the spray orifice is etched through a second side to the center of the swirl chamber. Feed slots are etched in the first side of the disk extending non-radially to the swirl chamber such that liquid can be conveyed to the swirl chamber so as to create and sustain the swirling motion. A inlet piece with inlet passage therein is connected with first side of the disk so as to convey liquid to the feed slots of the disk and to enclose the feed slots and swirl chamber. In addition to the method described an atomizing spray nozzle having the configuration described is much improved in its spray characteristics. The present invention also provides a method of forming a number of spray nozzles simultaneously in a single manufacturing process.,"Simmons, Harold C. (Ellenton, FL)                
                            Harvey, Rex J. (Mayfield Heights, OH)","Parker-Hannifin Corporation (Cleveland, OH)",05/01/1997
5951882,US,09/14/1999,Spray nozzle and method of manufacturing same,A method of forming an atomizing spray nozzle includes the steps of etching a swirl chamber and a spray orifice in a thin sheet of material. The swirl chamber is etched in a first side of the disk and the spray orifice is etched through a second side to the center of the swirl chamber. Feed slots are etched in the first side of the disk extending non-radially to the swirl chamber such that liquid can be conveyed to the swirl chamber so as to create and sustain the swirling motion. A inlet piece with inlet passage therein is connected with first side of the disk so as to convey liquid to the feed slots of the disk and to enclose the feed slots and swirl chamber. In addition to the method described an atomizing spray nozzle having the configuration described is much improved in its spray characteristics. The present invention also provides a method of forming a number of spray nozzles simultaneously in a single manufacturing process.,"Simmons, Harold C. (Ellenton, FL)                
                            Harvey, Rex J. (Mayfield Heights, OH)","Parker Intangibles Inc. (Wilmington, DE)",02/12/1998
10332405,US,06/25/2019,Unmanned aircraft systems traffic management,"The present invention provides a traffic management system for managing unmanned aerial systems (UASs) operating at low-altitude. The system includes surveillance for locating and tracking UASs in uncontrolled airspace, for example, in airspace below 10,000 feet MSL. The system also includes flight rules for safe operation of UASs in uncontrolled airspace. The system further includes computers for processing said surveillance and for applying the flight rules to UASs. The traffic management system may be portable, persistent, or a hybrid thereof.","Kopardekar, Parimal (Cupertino, CA, US)","The United States of America, as represented by the Administrator of the National Aeronautics & Space Administration (NASA) (Washington, DC, US)",12/19/2014
